sentenceId,raw_text,aspectTerms,aspectCategories
2167,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,"[{'term': 'workers', 'polarity': 'neutral'}, {'term': 'bagel', 'polarity': 'neutral'}, {'term': 'cream cheese', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'neutral'}]"
795,I was wrong.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
573,The wine the service was very good too.,"[{'term': 'wine', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
1082,"So, the menu is written in chalk above your head and it all sounds delicious.","[{'term': 'menu', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
1080,The highly spiced chai tea was great too.,"[{'term': 'chai tea', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2929,No plans to return anytime soon.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
752,"I have been there many times, and food is good and consistent.","[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1641,"Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.","[{'term': 'Spicy Tuna hand rolls', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3257,There is not a single place in Chinatown where you have a nice neighborhood feeling like here.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
2897,"While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.","[{'term': 'food', 'polarity': 'negative'}, {'term': 'ambiance', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'ambience', 'polarity': 'positive'}]"
872,I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,"[{'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
2828,I just do not understand what the fuss is all about.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
2086,The meat dishes were only so-so.,"[{'term': 'meat dishes', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'neutral'}]"
3507,"His wife Tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.","[{'term': 'hostess', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
635,"We liked it so much, that we will always make it a point to dine here when we visit New York.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
957,"The menu consisted of standard brassiere food, better then places like Balthazar etc.","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'brassiere food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2249,"I have been a longtime fan of Holy Basil in the East Village, and while I do believe their food has slightly slipped in quality, I have been hesitant to be disloyal.","[{'term': 'food', 'polarity': 'negative'}, {'term': 'quality', 'polarity': 'negative'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}, {'category': 'food', 'polarity': 'negative'}]"
1724,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.","[{'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
761,For an untrendy rip-off- eat here.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1640,And you're hungry a few hours later.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'food', 'polarity': 'neutral'}]"
2322,I can't wait to go back.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3476,I HATE HATE HATE this place.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
2080,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,"[{'term': 'Manager', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
866,The staff there is very attentive and down to earth.,"[{'term': 'staff', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
1031,"You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.","[{'term': 'service', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'negative'}, {'category': 'ambience', 'polarity': 'positive'}]"
712,"The service is always bad though, don't expect much of anything from your server, and I would not recommend bringing a date here either.","[{'term': 'service', 'polarity': 'negative'}, {'term': 'server', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
3226,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,"[{'term': 'prix fix', 'polarity': 'positive'}, {'term': 'three course meal', 'polarity': 'positive'}, {'term': 'glasses of wine', 'polarity': 'positive'}, {'term': 'course', 'polarity': 'neutral'}]","[{'category': 'price', 'polarity': 'positive'}]"
3093,Wonderful!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
931,It took them 15 minutes to put water in our glasses.,"[{'term': 'water', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'negative'}]"
979,The service is descent even when this small place is packed.,"[{'term': 'service', 'polarity': 'positive'}, {'term': 'place', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'positive'}]"
1205,This is the best sushi in new york city - hands down.,"[{'term': 'sushi', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1414,Go hungry and enjoy.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3603,I have eaten a lot of pizza here.,"[{'term': 'pizza', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
2809,This place is worth an one-hour drive.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2567,Great value for the quality ingredients.,"[{'term': 'ingredients', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
1419,"The Thali was small, thoroughly unremarkable, and $14.95.","[{'term': 'Thali', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'price', 'polarity': 'negative'}]"
305,The sushi is also great!,"[{'term': 'sushi', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2843,From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,"[{'term': 'chef app', 'polarity': 'positive'}, {'term': 'delicate butternut squash ravioli in a delicious truffle sauce', 'polarity': 'positive'}, {'term': 'buttery and tender langostine entree', 'polarity': 'positive'}, {'term': 'dessert', 'polarity': 'neutral'}, {'term': 'Cakebread Cabernet', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1931,Truly the mark of an attentive waiter.,"[{'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
181,"The food here is rather good, but only if you like to wait for it.","[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'negative'}]"
3579,I got an excellent piece of cheesecake and we had several other nice pastries.,"[{'term': 'cheesecake', 'polarity': 'positive'}, {'term': 'pastries', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2455,"The staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.","[{'term': 'staff', 'polarity': 'positive'}, {'term': 'bar', 'polarity': 'neutral'}, {'term': 'drinks', 'polarity': 'neutral'}, {'term': 'menu', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'positive'}]"
2040,The makhani was OK --the korma was bland.,"[{'term': 'makhani', 'polarity': 'neutral'}, {'term': 'korma', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
3080,The food is inventive but still keeps traditional indian flavoring.,"[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2849,All I can say is WOW!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1465,"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.","[{'term': 'service', 'polarity': 'conflict'}]","[{'category': 'service', 'polarity': 'conflict'}, {'category': 'ambience', 'polarity': 'conflict'}]"
2927,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.","[{'term': 'decor', 'polarity': 'positive'}, {'term': 'place', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
1544,This is a cute place and could be good but they need to get their act together.,"[{'term': 'place', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'conflict'}, {'category': 'ambience', 'polarity': 'positive'}]"
2161,The lox is always fresh too.,"[{'term': 'lox', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3115,"Sure enough, exactly 30 minutes later we got the call and were seated promptly.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'service', 'polarity': 'positive'}]"
1341,Service was very friendly.,"[{'term': 'Service', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
3468,So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,"[{'term': 'thai food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
840,Food was OK - fish was cooked well.,"[{'term': 'Food', 'polarity': 'neutral'}, {'term': 'fish', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1011,We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.,"[{'term': 'chinese food', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}, {'category': 'food', 'polarity': 'positive'}]"
698,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,"[{'term': 'foie gras terrine with figs', 'polarity': 'positive'}, {'term': 'duck confit', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
14,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.","[{'term': 'staff', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
557,The service does sometimes lack focus and it is not ideal if you are in a hurry but I have never been treated rudely.,"[{'term': 'service', 'polarity': 'conflict'}]","[{'category': 'service', 'polarity': 'conflict'}]"
3302,The staff offers impeccable service.,"[{'term': 'staff', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
1651,The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}, {'category': 'price', 'polarity': 'negative'}]"
160,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,"[{'term': 'Gulab Jamun (dessert)', 'polarity': 'positive'}, {'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1777,wont come back again for sure!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
919,i went to utsav about a yr ago with my family.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
2427,"This place doesn't compare with Mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.","[{'term': 'price', 'polarity': 'negative'}, {'term': 'freshness', 'polarity': 'negative'}, {'term': 'value', 'polarity': 'negative'}, {'term': 'quality', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'price', 'polarity': 'negative'}]"
2404,"The place is sleek, modern and playfull and i will return again frequently.","[{'term': 'place', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
