sentenceId,raw_text,aspectTerms,aspectCategories
2779,Overall for the money this is a good deal.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2955,"It is so simple to use, I use it more than my desktop.","[{'term': 'use', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2697,I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,"[{'term': 'touchpad', 'polarity': 'negative'}, {'term': 'screen', 'polarity': 'neutral'}, {'term': 'mouse pointer', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1575,I saved for this laptop for 3 months and I can tell you personally it was worth the wait.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1007,"I own a Hewlett Packard laptop and I've had man problems with it since I bought in in Feb, 201","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
979,   It has a overheating issue - nearly to the point of being dangerous.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2357,I have had no problems with it unlike some hardware defects on past models.,"[{'term': 'hardware', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1087,"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.","[{'term': 'KEYBOARD', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2529,"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.","[{'term': 'Windows', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2111,"I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.","[{'term': 'cost', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
71,I have used different laptops in the past and I have to rate this one way above the rest.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1619,I love the Mac so much better than my work PC!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
400,"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.","[{'term': 'quality', 'polarity': 'positive'}, {'term': 'engineering design', 'polarity': 'positive'}, {'term': 'warranty', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2628,I recommend the Macbook Pro if you want the best laptop on the market.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2212,"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.","[{'term': 'applications', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2153,The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,"[{'term': 'screen', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
212,Small and light weight.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
443,"Great laptop for school, easy to use for beginners in the household.","[{'term': 'use', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
511,"He didn't work for sony, he was just approved to fix their crappy products.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
194,"4) Laptop still did not work, blue screen within a week...","[{'term': 'work', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2620,"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.","[{'term': 'speakers', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1593,"Bought for my daughter to take for starting college this fall - she has been on it non-stop ever since ""learning how to use it"".","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
83,"Never had a single problem, and don't have to worry about viruses.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1299,"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.","[{'term': 'hinges', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
366,Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,"[{'term': 'programs', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2686,Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,"[{'term': 'work', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
368,It is SO much fun to play with.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
784,If this is an improvement in Customer Service then I would hate too see what it was before!,"[{'term': 'Customer Service', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
647,*6th week*-They are not responding to my emails asking when they expect to dispatch the new unit...,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1496,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.","[{'term': 'programs', 'polarity': 'positive'}, {'term': 'Keynote', 'polarity': 'neutral'}, {'term': 'Pages', 'polarity': 'neutral'}, {'term': 'Numbers', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2602,"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.","[{'term': 'expense', 'polarity': 'negative'}, {'term': 'run', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1450,"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.","[{'term': 'components', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1410,"There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.","[{'term': 'cd drive', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
688,And Toshiba is a quality supplier.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2097,For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,"[{'term': 'price', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
527,I can't honestly say I was heartbroken.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2665,WILL NOT EVERY BUY ANOTHER--------LOU,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1795,"Unfortunately, Apple's quality has continued to slide.","[{'term': 'quality', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2230,and finally i realized that mac is the best.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
114,It's very annoying.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2224,I'm hoping that I can find a really quick way to clean it without it getting too gross.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3033,My only other complaint is that it gets really hot.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1614,I believe that the quality of a mac is worth the price.,"[{'term': 'quality', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1003,I'm Very disappointed in Dell.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1392,sometimes you will be moving your finger and the pointer will not even move.,"[{'term': 'pointer', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
680,I've only had mine a day but I'm already used to it...,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
436,And that was the fourth time ive sent it to them to get fixed.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
697,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.","[{'term': 'shipping', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}, {'term': 'budget', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1159,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.","[{'term': 'life span', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2757,"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.","[{'term': 'design', 'polarity': 'positive'}, {'term': 'looks', 'polarity': 'positive'}, {'term': 'feel', 'polarity': 'positive'}, {'term': 'my toshiba feature', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
232,"For me, five stars is not enough.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2122,I love how easy every thing is to do on my Apple products.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1508,"Sadly Apple has discontinued this MacBook, I think it was never super popular since it fell somewhere in between the cheapest white model and the smaller Pros.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
278,The layout of the MacBook is horrible and confusing;,"[{'term': 'layout', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2783,Was not happy with one of the programs on it.,"[{'term': 'one of the programs', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
327,"Also it is very good for college students who just need a reliable, easy to use computer.","[{'term': 'use', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2731,The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,"[{'term': 'Touchpad', 'polarity': 'negative'}, {'term': 'USB', 'polarity': 'negative'}, {'term': 'Touchpad', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
218,I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
5,This is definitely a computer worth the money;,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1749,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.","[{'term': 'iwork', 'polarity': 'positive'}, {'term': 'office', 'polarity': 'negative'}, {'term': 'word processor', 'polarity': 'negative'}, {'term': 'windows', 'polarity': 'neutral'}, {'term': 'document creation', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
820,  I am stuck with a laptop that I cannot do very much with.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
245,It is light and the battery last a very long time.,"[{'term': 'battery', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
